X,Y,CCN,ADDRESS,DATE_OF_OFFENSE,TIME_OF_OFFENSE,DATE_OFFENSE_RECORDED,REPORT_YEAR,MONTH,POLICE_DISTRICT,WARD,TYPE_OF_HATE_BIAS,TARGETED_GROUP,TOP_OFFENSE_TYPE,MAR_ID,MAR_XCOORD,MAR_YCOORD,MAR_LATITUDE,MAR_LONGITUDE,SE_ANNO_CAD_DATA,GLOBALID,CREATED_USER,CREATED_DATE,LAST_EDITED_USER,LAST_EDITED_DATE,OBJECTID,SHAPE
-77.0602405787839,38.9084784732338,23174653,3000 block of O St NW,2023/10/22 04:00:00+00,1800,2023/10/23 04:00:00+00,2023,10,2D,Ward 2,Ethnicity/National Origin,Middle Eastern,Simple Assault,814534,394775.32,137847.34,38.90847069,-77.06023828,,{8F4854F1-4843-4236-A136-DCBA3A16709D},,,MPD,2024/02/16 21:02:52+00,5429,
-77.0239455384356,38.9177715868266,23180034,9th St NW and V St NW,2023/10/28 04:00:00+00,0100,2023/11/02 04:00:00+00,2023,11,3D,Ward 1,Sexual Orientation,,Simple Assault,904118,397923.58745203,138877.50070231,38.9177638,-77.02394325,,{050169D1-7B66-47D2-B20D-B17C960E9564},,,MPD,2024/02/16 21:02:52+00,5430,
-77.0005390722295,38.8743420862286,23184432,1300 block of 4th St SE,2023/11/08 05:00:00+00,1915,2023/11/09 05:00:00+00,2023,11,1D,Ward 8,Religion,Jewish,Theft,816282,399953.42,134056.21,38.8743343,-77.00053679,,{777B9998-70CD-4E95-92F3-F7CB20A87DFF},,,MPD,2024/02/16 21:02:52+00,5431,
-77.0457812879127,38.8995831577315,23187443,2000 block of H St NW,2023/11/15 05:00:00+00,1240,2023/11/15 05:00:00+00,2023,11,2D,Ward 2,Ethnicity/National Origin,Israeli,Damage/Defacing/Destruction of Property,808258,396028.93,136859.16,38.89957537,-77.04577899,,{EC465D75-F99A-4E2A-A9D4-22AB5645566A},,,MPD,2024/02/16 21:02:52+00,5432,
-77.0576013092576,38.9068633459972,23204617,2800 block of N St NW,2023/12/17 05:00:00+00,0915,2023/12/17 05:00:00+00,2023,12,2D,Ward 2,Ethnicity/National Origin,Jewish,Simple Assault,814757,395004.12,137667.9,38.90685556,-77.05759901,,{795035DA-2D5D-4B7A-B18B-BE9110E4BB81},,,MPD,2024/02/16 21:02:52+00,5433,
-76.951968164894,38.8913372561042,22119894,3700 block of Minnesota Ave NE,2022/08/20 04:00:00+00,1447,2022/08/20 04:00:00+00,2022,8,6D,Ward 7,Gender Identity/Expression,,ADW,801740,404167.17,135943.9,38.89132947,-76.9519659,,{00D2BD5A-3C7A-4453-8541-4B0BCC90BC8A},,,MPD,2024/02/16 21:02:52+00,5434,
,,21112525,5100 block of Clay Ter NE,2021/08/10 04:00:00+00,2042,2021/08/10 04:00:00+00,2021,8,6D,,Sexual Orientation,,ADW,,,,,,,{0A4C1121-FD8A-42B8-8B67-C75080652AA3},MPD,2024/01/29 20:09:59+00,MPD,2024/02/16 21:02:52+00,5435,
-77.0296256494371,38.9042933471863,22135136,1100 block of 13th St NW,2022/09/17 04:00:00+00,2347,2022/09/18 04:00:00+00,2022,9,2D,Ward 2,Ethnicity/National Origin,Hispanic,Simple Assault,813789,397430.51,137381.45,38.90428556,-77.02962336,,{4F224D3B-D0EF-44AA-B1BE-CF14F146BE3A},,,MPD,2024/02/16 21:02:52+00,5436,
-76.9724116034162,38.9191294145608,22153156,2100 block of Queens Chapel Rd NE,2022/10/21 04:00:00+00,2000,2022/10/21 04:00:00+00,2022,10,5D,Ward 5,Ethnicity/National Origin,Chinese,Threats,807162,402392.68,139028.32,38.91912162,-76.97240933,,{DC97A4F8-A00B-42AC-84D9-98EE520CD79E},,,MPD,2024/02/16 21:02:52+00,5437,
-77.0224259832577,38.8984586159454,22167014,700 block of G St NW,2022/11/16 05:00:00+00,1027,2022/11/16 05:00:00+00,2022,11,1D,Ward 2,Ethnicity/National Origin,Mexican,Simple Assault,813012,398054.84,136733.57,38.89845083,-77.02242369,,{473D328F-7093-4684-A663-E96888137DB6},,,MPD,2024/02/16 21:02:52+00,5438,
-77.0218970145993,38.9170181651558,22172575,2000 block of Georgia Ave NW,2022/11/27 05:00:00+00,0753,2022/11/27 05:00:00+00,2022,11,3D,Ward 1,Sexual Orientation,,Threats,814110,398101.22,138793.82,38.91701037,-77.02189472,,{5FD56BDF-BADB-4916-8E1B-9DE6915A357E},,,MPD,2024/02/16 21:02:52+00,5439,
-77.0535439820597,38.9037265854928,22176996,2500 block of Pennsylvania Ave NW,2022/12/03 05:00:00+00,1900,2022/12/09 05:00:00+00,2022,12,2D,Ward 2,Sexual Orientation,,Simple Assault,800844,395355.83,137319.48,38.9037188,-77.05354168,,{3FFCCE8E-4C9E-4AEA-9B6B-5454B2B43438},,,MPD,2024/02/16 21:02:52+00,5440,
-77.0244008704367,38.9369769444542,22187116,3700 block of Georgia Ave NW,2022/12/24 05:00:00+00,2250,2022/12/25 05:00:00+00,2022,12,4D,Ward 4,Ethnicity/National Origin,Hispanic,Simple Assault,809816,397884.67,141009.47,38.93696915,-77.02439858,,{F4AE07F0-5755-42FF-B731-96969B440A6D},,,MPD,2024/02/16 21:02:52+00,5441,
-77.0189311203602,38.8978333335391,23006550,600 block of 5th St NW,2023/01/12 05:00:00+00,1030,2023/01/12 05:00:00+00,2023,1,1D,Ward 6,Race,White,Simple Assault,811784,398357.99,136664.09,38.89782555,-77.01892883,,{9D1F14CF-98D3-4BD2-B355-E7CA91501C8C},,,MPD,2024/02/16 21:02:52+00,5442,
-76.9903082518955,38.9201648035716,23023188,1000 block of Brentwood Rd NE,2023/02/11 05:00:00+00,2030,2023/02/11 05:00:00+00,2023,2,5D,Ward 5,Ethnicity/National Origin,Hispanic,Threats,814870,400840.66,139142.94,38.92015701,-76.99030597,,{E52C3186-6C6B-4DEA-A3EB-50845AA792A1},,,MPD,2024/02/16 21:02:52+00,5443,
-77.033871968499,38.9254108870761,23035518,1400 block of Girard St NW,2023/03/06 05:00:00+00,1337,2023/03/06 05:00:00+00,2023,3,3D,Ward 1,Gender Identity/Expression,,Threats,809472,397063.06,139725.8,38.9254031,-77.03386967,,{765E1965-D94B-4A3F-B044-DF42DD685C66},,,MPD,2024/02/16 21:02:52+00,5444,
-77.0116155831716,38.9582054859585,23044390,5600 block of 1st St NW,2023/03/22 04:00:00+00,1252,2023/03/22 04:00:00+00,2023,3,4D,Ward 4,Gender Identity/Expression,,Threats,811762,398993.44,143365.81,38.95819769,-77.01161329,,{C674D159-E238-4CBE-A21A-5E97D23F8E61},,,MPD,2024/02/16 21:02:52+00,5445,
-77.0111908379051,38.8954629693864,23054823,400 block of New Jersey Ave NW,2023/04/09 04:00:00+00,0024,2023/04/09 04:00:00+00,2023,4,1D,Ward 6,Race,Black,Simple Assault,800098,399029.4,136400.85,38.89545518,-77.01118855,,{09BE8FCB-5477-4C8B-9C9D-8C913348187D},,,MPD,2024/02/16 21:02:52+00,5446,
-77.032472004257,38.927056473517,23083162,2900 block of 14th St NW,2023/05/22 04:00:00+00,1743,2023/05/26 04:00:00+00,2023,5,3D,Ward 1,Sexual Orientation,,Damage/Defacing/Destruction of Property,815306,397184.52,139908.43,38.92704868,-77.03246971,,{2C12B921-F736-4916-AB87-1663A00B716C},,,MPD,2024/02/16 21:02:52+00,5447,
-77.0663880280405,38.9320119246877,16122110,3100 block of 34th St NW,2016/07/23 04:00:00+00,1005-1010,2016/07/23 04:00:00+00,2016,7,2D,Ward 3,Ethnicity/National Origin,Unspecified,Threats,809724,394244.03,140460.12,38.93200413,-77.06638572,,{12E03042-63BA-4C62-B659-078BBF4231E6},,,MPD,2024/02/16 21:02:52+00,5448,
-77.020914492172,38.8998196995033,16141375,600 block of H St NW,2016/08/23 04:00:00+00,0012-0013,2016/08/23 04:00:00+00,2016,8,1D,Ward 2,Religion,Jewish,Damage/Defacing/Destruction of Property,807858,398185.99,136884.63,38.89981191,-77.0209122,,{0C75C876-9F38-442C-A9E4-E1E874892B43},,,MPD,2024/02/16 21:02:52+00,5449,
-77.027037279831,38.8990739918048,16163918,700 block of 11th St NW,2016/09/26 04:00:00+00,1853-1857,2016/09/26 04:00:00+00,2016,9,2D,Ward 2,Sexual Orientation,,Threats,812220,397654.85,136801.99,38.8990662,-77.02703499,,{60130F81-B2C3-4545-B5E9-931CD0E40BA6},,,MPD,2024/02/16 21:02:52+00,5450,
-77.0229450131968,38.9161487499584,16175772,1900 block of 8th St NW,2016/10/16 04:00:00+00,0306-0352,2016/10/16 04:00:00+00,2016,10,3D,Ward 1,Sexual Orientation,,Simple Assault,810694,398010.31,138697.33,38.91614096,-77.02294272,,{6A6CF4C9-D6D0-4049-9E86-DF30DC4E6457},,,MPD,2024/02/16 21:02:52+00,5451,
-77.0348781850931,38.9832202558185,17157715,1400 block of Juniper St NW,2016/11/15 05:00:00+00,0000,2017/09/11 04:00:00+00,2017,9,4D,Ward 4,Religion,Jewish,Displaying Symbols,801929,396978.26,146143.2,38.98321245,-77.03487589,,{8CC9A047-C35B-44DA-ADA1-8DD4CE3A1FB3},,,MPD,2024/02/16 21:02:52+00,5452,
-77.020914492172,38.8998196995033,16213049,600 block of H St NW,2016/12/17 05:00:00+00,2015,2016/12/17 05:00:00+00,2016,12,1D,Ward 2,Gender Identity/Expression,,Simple Assault,807858,398185.99,136884.63,38.89981191,-77.0209122,,{20A24D14-70AD-46C1-B258-3D308A3ADF8C},,,MPD,2024/02/16 21:02:52+00,5453,
-76.9731718518019,38.9234462010754,17011454,2200 block of Douglas St NE,2017/01/21 05:00:00+00,0253,2017/01/21 05:00:00+00,2017,1,5D,Ward 5,Political Affiliation,,Damage/Defacing/Destruction of Property,811201,402326.61,139507.5,38.92343841,-76.97316958,,{416147B3-CC32-4F40-A637-EF20F70FBE04},,,MPD,2024/02/16 21:02:52+00,5454,
-77.0453028117291,38.9076587945028,17038173,1300 block of New Hampshire Ave NW,2017/02/17 05:00:00+00,2200,2017/03/08 05:00:00+00,2017,3,2D,Ward 2,Ethnicity/National Origin,Latino/Hispanic,Simple Assault,805753,396070.88,137755.6,38.90765101,-77.04530051,,{16BCF01D-1376-4747-8AA5-EE60BFF9E404},,,MPD,2024/02/16 21:02:52+00,5455,
-77.0319555858751,38.914470001592,12006716,1800 block of 14th St NW,2012/01/14 05:00:00+00,0240-0250,2012/01/14 05:00:00+00,2012,1,3D,Ward 2,Sexual Orientation,,Simple Assault,810471,397228.81,138511.21,38.91446221,-77.03195329,,{60CCBF5B-03F1-4157-9FB2-4107803A33CE},,,MPD,2024/02/16 21:02:52+00,5456,
-77.0355537931061,38.9056580804106,12025144,1500 block of M St NW,2012/02/21 05:00:00+00,1010,2012/02/21 05:00:00+00,2012,2,2D,Ward 2,Ethnicity/National Origin,Asian,Threats,803647,396916.37,137533.13,38.90565029,-77.0355515,,{8BF4745B-3C26-4260-B5F5-2EFD3A81E8A0},,,MPD,2024/02/16 21:02:52+00,5457,
-76.972773708393,38.8456673561093,12038136,3400 block of 22nd St SE,2012/03/17 04:00:00+00,2100-2115,2012/03/19 04:00:00+00,2012,3,7D,Ward 8,Gender Identity/Expression,,Damage/Defacing/Destruction of Property,804241,402363.71,130873.46,38.84565958,-76.97277144,,{7ADDC2C7-008C-451D-B880-B8033D34D28F},,,MPD,2024/02/16 21:02:52+00,5458,
-76.9668298957352,38.9305079940407,12052005,3100 block of Central Ave NE,2012/04/17 04:00:00+00,0550-0559,2012/04/17 04:00:00+00,2012,4,5D,Ward 5,Sexual Orientation,,Robbery,815134,402876.27,140291.6,38.9305002,-76.96682762,,{4679053B-852A-40A7-A4C7-C120214C193F},,,MPD,2024/02/16 21:02:52+00,5459,
-77.0239471093064,38.9173845822639,12075322,2000 block of 9th St NW,2012/06/01 04:00:00+00,0230,2012/06/01 04:00:00+00,2012,6,3D,Ward 1,Race,Unspecified,Simple Assault,805059,397923.44,138834.54,38.91737679,-77.02394482,,{696E2EB2-AC0C-45EE-B4D6-35C239FD7227},,,MPD,2024/02/16 21:02:52+00,5460,
-77.0245611729814,38.9111327587733,12079020,900 block of Q St NW,2012/06/08 04:00:00+00,0121-0130,2012/06/08 04:00:00+00,2012,6,3D,Ward 2,Sexual Orientation,,ADW,803854,397870,138140.55,38.91112497,-77.02455888,,{A735D02F-C04B-4F46-913D-AD5615A9DD87},,,MPD,2024/02/16 21:02:52+00,5461,
-77.0228442891008,38.9263995235815,12089479,2800 block of Georgia Ave NW,2012/06/27 04:00:00+00,1843-1845,2012/06/27 04:00:00+00,2012,6,3D,Ward 1,Gender Identity/Expression,,ADW,812827,398019.33,139835.25,38.92639173,-77.022842,,{223B2F88-4919-4808-922E-526C28938B85},,,MPD,2024/02/16 21:02:52+00,5462,
-77.0328089267264,38.8991072856206,22118443,1400 block of New York Ave NW,2022/08/17 04:00:00+00,1914,2022/08/17 04:00:00+00,2022,8,2D,Ward 2,Ethnicity/National Origin,Chinese,Simple Assault,800698,397154.19,136805.85,38.8990995,-77.03280663,,{0FAA2FA3-F4B9-495E-A9D0-986C7E52DD0C},,,MPD,2024/02/16 21:02:52+00,5463,
-77.0336401638598,38.9019331519195,22118611,900 block of 15th St NW,2022/08/18 04:00:00+00,0309,2022/08/18 04:00:00+00,2022,8,2D,Ward 2,Ethnicity/National Origin,Chinese,ADW,800554,397082.2,137119.57,38.90192536,-77.03363787,,{0B1EF703-A822-44C0-90BB-8929A40A8C44},,,MPD,2024/02/16 21:02:52+00,5464,
-77.0394521495712,38.9019393511348,22118656,900 block of 17th St NW,2022/08/18 04:00:00+00,0845,2022/08/18 04:00:00+00,2022,8,2D,Ward 2,Ethnicity/National Origin,African,ADW,803806,396578.06,137120.46,38.90193156,-77.03944985,,{75D16C97-6947-44B7-9A61-4E784C2B1A61},,,MPD,2024/02/16 21:02:52+00,5465,
-77.0020185759335,38.9573671062002,22120884,300 block of Riggs Rd NE,2022/08/22 04:00:00+00,1205,2022/08/22 04:00:00+00,2022,8,4D,Ward 4,Race,White,Threats,816954,399825.24,143272.68,38.95735931,-77.00201629,,{6B07B444-4528-4889-AA41-4F30163C36A1},,,MPD,2024/02/16 21:02:52+00,5466,
-77.0257395427449,38.9692871631487,22126709,6500 block of Piney Branch Rd NW,2022/09/02 04:00:00+00,0939,2022/09/02 04:00:00+00,2022,9,4D,Ward 4,Ethnicity/National Origin,Mexican,Threats,800329,397769.62,144596.23,38.96927936,-77.02573725,,{6E7D1F65-6BB5-431D-BB93-EB0AF635C768},,,MPD,2024/02/16 21:02:52+00,5467,
-76.9799399046093,38.9015545898341,22133268,1600 block of Maryland Ave NE,2022/09/14 04:00:00+00,1602,2022/09/14 04:00:00+00,2022,9,5D,Ward 5,Gender Identity/Expression,,Simple Assault,809645,401740.25,137077.2,38.9015468,-76.97993763,,{CF2424EB-0BEE-471F-83AA-767B2F446BE9},,,MPD,2024/02/16 21:02:52+00,5468,
-76.9937578770246,38.9215924980366,22133311,2300 block of Washington Pl NE,2022/09/14 04:00:00+00,1613,2022/09/14 04:00:00+00,2022,9,5D,Ward 5,Sexual Orientation,,Threats,815797,400541.5,139301.4,38.92158471,-76.99375559,,{4FEDD1DD-D1AA-43D4-988B-C2EFF900E910},,,MPD,2024/02/16 21:02:52+00,5469,
-77.0012976903741,38.8737887842468,22133514,300 block of Water St SE,2022/09/15 04:00:00+00,0145,2022/09/15 04:00:00+00,2022,9,1D,Ward 8,Ethnicity/National Origin,Chinese,Simple Assault,816283,399887.59,133994.79,38.873781,-77.00129541,,{971A049B-0CFD-49D0-901A-F35B7BDC3FBC},,,MPD,2024/02/16 21:02:52+00,5470,
-77.0449050325721,38.9047070914982,22144344,1100 block of 20th St NW,2022/10/02 04:00:00+00,1559,2022/10/05 04:00:00+00,2022,10,2D,Ward 2,Race,Black,Threats,802734,396105.22,137427.92,38.9046993,-77.04490273,,{57056B84-89EF-4BEE-9851-B2321291A4BA},,,MPD,2024/02/16 21:02:52+00,5471,
-77.0507846133526,38.8995859542875,22145355,2300 block of H St NW,2022/10/07 04:00:00+00,0906,2022/10/07 04:00:00+00,2022,10,2D,Ward 2,Ethnicity/National Origin,Jewish,Damage/Defacing/Destruction of Property,814517,395594.92,136859.7,38.89957817,-77.05078231,,{C6CB201E-56FC-4B7F-8D42-8DD390DC2F3B},,,MPD,2024/02/16 21:02:52+00,5472,
-77.0020337756006,38.9159301911244,22149084,1900 block of 3rd St NE,2022/10/14 04:00:00+00,1050,2022/10/14 04:00:00+00,2022,10,5D,Ward 5,Race,White,Simple Assault,806067,399823.82,138672.82,38.9159224,-77.00203149,,{A84E1961-C3A1-421E-ABFB-A5F93D7B25B4},,,MPD,2024/02/16 21:02:52+00,5473,
-76.9667219082903,38.8763770266831,22150817,2900 block of Nelson Pl SE,2022/10/17 04:00:00+00,1527,2022/10/17 04:00:00+00,2022,10,6D,Ward 7,Sexual Orientation,,ADW,801880,402887.82364863,134282.62981805,38.87636924,-76.96671964,,{660413F6-BDB7-4190-9BD7-32E6CA710D75},,,MPD,2024/02/16 21:02:52+00,5474,
-77.0319540542782,38.9092503887715,22152148,1400 block of 14th St NW,2022/10/19 04:00:00+00,2334,2022/10/19 04:00:00+00,2022,10,2D,Ward 2,Sexual Orientation,,Simple Assault,811823,397228.74,137931.79,38.9092426,-77.03195176,,{3B0148D7-E6AD-4590-92B1-9A8FD8424D56},,,MPD,2024/02/16 21:02:52+00,5475,
-76.9998962063437,38.8316416650911,22155175,400 block of Condon Ter SE,2022/10/25 04:00:00+00,1509,2022/10/25 04:00:00+00,2022,10,7D,Ward 8,Sexual Orientation,,Threats,809255,400009.21,129316.16,38.83163389,-76.99989393,,{A5304349-59CB-497B-ADFB-8D950A16F77B},,,MPD,2024/02/16 21:02:52+00,5476,
-76.9821278176351,38.9036782145553,22160892,1000 block of 16th St NE,2022/11/04 04:00:00+00,2050,2022/11/04 04:00:00+00,2022,11,5D,Ward 5,Ethnicity/National Origin,Hispanic,Threats,808190,401550.42,137312.9,38.90367042,-76.98212554,,{6BEB8E94-CC2B-4DB4-9C8B-47B3D65E5D01},,,MPD,2024/02/16 21:02:52+00,5477,
-77.027577132769,38.8948853359529,22160945,1100 block of Pennsylvania Ave NW,2022/11/04 04:00:00+00,2259,2022/11/04 04:00:00+00,2022,11,2D,Ward 2,Race,Black,Simple Assault,812493,397607.88,136337.03,38.89487755,-77.02757484,,{FD707460-FD0A-4A7D-9DD0-902C14E37CC9},,,MPD,2024/02/16 21:02:52+00,5478,
-77.0349932547175,38.9077871930208,22161237,1500 block of Rhode Island Ave NW,2022/11/05 04:00:00+00,1349,2022/11/05 04:00:00+00,2022,11,2D,Ward 2,Sexual Orientation,,Simple Assault,804576,396965.08,137769.46,38.9077794,-77.03499096,,{F4BAE962-D692-46D2-8087-C47F9A204FCE},,,MPD,2024/02/16 21:02:52+00,5479,
-77.0557669218658,38.9368491695983,22162040,2800 block of Quebec St NW,2022/11/06 04:00:00+00,2001,2022/11/06 04:00:00+00,2022,11,2D,Ward 3,Sexual Orientation,,Sex Abuse,814430,395165.26,140996.48,38.93684138,-77.05576462,,{DEF83D68-EDC7-4ADD-98CF-33725E595F5D},,,MPD,2024/02/16 21:02:52+00,5480,
-77.0265155676269,38.9181180264848,22162713,1000 block of V St NW,2022/11/07 05:00:00+00,1700,2022/11/08 05:00:00+00,2022,11,3D,Ward 1,Ethnicity/National Origin,Jewish,Displaying Symbols,807792,397700.72,138916.02,38.91811024,-77.02651327,,{DD883EF1-AB82-4127-9A7A-0B08EC17A1AE},,,MPD,2024/02/16 21:02:52+00,5481,
-77.0743129035034,38.9125968230755,22169630,3800 block of Reservoir Rd NW,2022/11/21 05:00:00+00,1003,2022/11/21 05:00:00+00,2022,11,2D,Ward 2,Ethnicity/National Origin,Jewish,Displaying Symbols,816538,393555.15,138305.41,38.91258904,-77.0743106,,{8F7489A1-83F9-4F3C-BBA1-4C962FE959CE},,,MPD,2024/02/16 21:02:52+00,5482,
-77.0758243298239,38.9439801061985,19140327,3800 block of Veazey St NW,2019/08/09 04:00:00+00,1333,2019/08/09 04:00:00+00,2019,8,2D,Ward 3,Ethnicity/National Origin,Latino/Hispanic,Simple Assault,808194,393426.96,141789.33,38.94397231,-77.07582202,,{868EB6A3-7C71-4EE4-B6E7-5675C7885154},,,MPD,2024/02/16 21:02:52+00,5483,
-77.008661596558,38.8764714417674,19143233,Unit block of M St SE,2019/08/13 04:00:00+00,2310,2019/08/13 04:00:00+00,2019,8,1D,Ward 8,Race,Black,Simple Assault,813137,399248.61,134292.62,38.87646366,-77.00865931,,{61DE62B9-6662-46B1-BB8C-B5C926050F92},,,MPD,2024/02/16 21:02:52+00,5484,
-77.0121687750201,38.9059645465046,19147863,1200 block of 1st St NW,2019/08/20 04:00:00+00,2045,2019/08/21 04:00:00+00,2019,8,3D,Ward 6,Religion,Muslim,Simple Assault,814506,398944.72,137566.62,38.90595676,-77.01216649,,{910CE31F-357E-4A84-8445-6B330FFA1BA8},,,MPD,2024/02/16 21:02:52+00,5485,
-77.0121637455257,38.9116262925348,19149693,1600 block of 1st St NW,2019/08/23 04:00:00+00,2056,2019/08/23 04:00:00+00,2019,8,3D,Ward 5,Religion,Muslim,Threats,808389,398945.24,138195.12,38.9116185,-77.01216146,,{C6FA81AD-2004-4048-B5DD-79684A095710},,,MPD,2024/02/16 21:02:52+00,5486,
-77.0264944374271,38.9804248628992,19150338,7400 block of Georgia Ave NW,2019/08/24 04:00:00+00,2143,2019/08/24 04:00:00+00,2019,8,4D,Ward 4,Gender Identity/Expression,,Simple Assault,810166,397704.56,145832.64,38.98041706,-77.02649214,,{B9F06672-7FFA-46AC-A85D-30B817CDE9BE},,,MPD,2024/02/16 21:02:52+00,5487,
-77.0249774584436,38.8961392550061,19149999,900 block of E St NW,2019/08/24 04:00:00+00,1105,2019/08/24 04:00:00+00,2019,8,2D,Ward 2,Sexual Orientation,,Simple Assault,810366,397833.44,136476.16,38.89613147,-77.02497517,,{560EDA61-6A8C-49C8-BC9C-CC0928B1A6B8},,,MPD,2024/02/16 21:02:52+00,5488,
-77.0396554650008,38.9246640795471,19150595,1700 block of Columbia Rd NW,2019/08/25 04:00:00+00,0705,2019/08/25 04:00:00+00,2019,8,3D,Ward 1,Sexual Orientation,,Simple Assault,800952,396561.52,139643.1,38.92465629,-77.03965317,,{215A9F32-E4D2-49F3-B382-3E2E07A77904},,,MPD,2024/02/16 21:02:52+00,5489,
-76.9298236507664,38.8838162412741,19150564,5000 block of D St SE,2019/08/25 04:00:00+00,0423,2019/08/25 04:00:00+00,2019,8,6D,Ward 7,Sexual Orientation,,Simple Assault,805866,406088.9449636,135110.25308281,38.88380845,-76.92982139,,{0069AD7D-8663-4832-9B92-1FB7B900DB9A},,,MPD,2024/02/16 21:02:52+00,5490,
-77.0169049289723,38.9554730845972,19150975,300 block of Jefferson St NW,2019/08/25 04:00:00+00,2030,2019/08/25 04:00:00+00,2019,8,4D,Ward 4,Race,Black,Threats,811125,398534.94,143062.56,38.95546529,-77.01690264,,{EC5A7EDC-4A56-4E2B-92E1-26D74E6FF922},,,MPD,2024/02/16 21:02:52+00,5491,
-77.0176370262884,38.8778743896329,19152034,1100 block of 4th ST SW,2019/08/27 04:00:00+00,1621,2019/08/27 04:00:00+00,2019,8,1D,Ward 6,Sexual Orientation,,ADW,815976,398469.82,134448.47,38.87786661,-77.01763474,,{B889ACEE-1F59-4493-B31E-AFC691908E81},,,MPD,2024/02/16 21:02:52+00,5492,
